work_id,ml_anomaly_score,ml_anomaly_flag,ml_risk_score
WS/MP18031/2025-2026/143462,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143463,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143464,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143481,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143483,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143484,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143485,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143486,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2024-2025/143488,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143489,-0.13711672428500354,False,11.316190933980167
WS/MP18031/2024-2025/143491,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143513,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143514,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143527,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143529,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143530,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143564,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143571,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143573,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2024-2025/143574,-0.1391272953862766,False,10.836382515146058
WS/MP18031/2025-2026/152997,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/152999,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153000,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153089,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153090,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153091,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153092,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153096,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153128,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153131,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153134,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153136,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153145,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153152,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153153,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153154,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153155,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153158,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153159,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153160,-0.14599655132275885,False,9.197083697330843
WS/MP18031/2025-2026/153163,-0.14599655132275885,False,9.197083697330843
WS/MP422/2025-2026/165948,-0.11643958458392922,False,16.25064249339162
WS/MP316/2024-2025/172408,-0.15137236391713382,False,7.914184455805717
WS/MP316/2024-2025/172410,-0.1520281009989921,False,7.757697489382047
WS/MP316/2024-2025/172412,-0.15137236391713382,False,7.914184455805717
WS/MP417/2025-2026/180435,-0.1370228896319498,False,11.338583903064949
WS/MP423/2025-2026/189532,-0.11901999309268635,False,15.634846451287517
WS/MP18036/2025-2026/193847,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193848,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193849,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193850,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193863,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193867,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193883,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193886,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193889,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193890,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193891,-0.1811169560422335,False,0.8158502027305806
WS/MP18036/2025-2026/193893,-0.1811169560422335,False,0.8158502027305806
